ccid,r-time,r-time-decode,r-sts,r-val,r-spcl-val,gps-act,header,sim-operator,buffer,log-byte,driver_license_full,car_v,gsm_csq,gps-hdop,sattel,gps_speed,acc-on,ovr-spd,SOS-on,m-batt-low,m-batt-zro,turn-right,turn-left,crash-off,HA-off,HD-off,HC-off,gps-dist,lat,long,heading,imei,dvice-s/n,fw_ver,fuel-typ,fuel-lv,temper01,temper02
8966052503402407997F,21/12/2025 14:10,10:01.6,50,33,40801,A,7E,D,9,,,26500,26,41,40,0,0,0,0,0,0,0,0,1,1,1,1,14242.4,13.069636,100.901923,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:09,10:04.0,50,33,40790,A,undefined,D,8,,,26500,26,2,38,0,0,0,0,0,0,0,0,1,1,1,1,14242.4,13.069636,100.901923,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:07,10:03.1,50,33,40681,A,undefined,D,7,,,26600,31,41,41,0,0,0,0,0,0,0,0,1,1,1,1,14242.4,13.069636,100.901923,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:05,10:03.1,50,33,40572,A,undefined,D,6,,,26900,31,2,39,0,0,0,0,0,0,0,0,1,1,1,1,14242.4,13.069636,100.901923,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:03,10:03.0,50,33,40463,A,undefined,D,2,,,27700,31,2,40,0,0,0,0,0,0,0,0,1,1,1,1,14242.4,13.069636,100.901923,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:03,10:02.0,33,50,50371,A,undefined,D,2,,,27700,31,2,40,0,1,0,0,0,0,0,0,1,1,1,1,14242.4,13.069636,100.901923,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:03,10:02.0,32,31,40463,A,undefined,D,2,,,27700,31,2,40,0,1,0,0,0,0,0,0,1,1,1,1,14242.4,13.069636,100.901923,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:03,10:03.0,50,31,40460,A,undefined,D,2,,,28200,29,2,39,0,1,0,0,0,0,0,0,1,1,1,1,14242.4,13.069636,100.901923,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:03,10:01.9,31,41439,50353,A,undefined,D,0,,,28200,29,40,41,2,1,0,0,0,0,0,0,1,1,1,1,14242.4,13.069636,100.901923,228,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:03,03:23.4,32,31,40445,A,7E,D,0,,,28200,29,41,40,0,1,0,0,0,0,0,0,1,1,1,1,14242.4,13.069726,100.902073,233,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:03,03:21.5,31,41434,50347,A,7E,D,0,,,28200,29,2,39,11,1,0,0,0,0,0,0,1,1,1,1,14242.4,13.069726,100.902073,238,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:03,03:19.3,32,31,40444,A,7E,D,0,,,28200,29,40,41,0,1,0,0,0,0,0,0,1,1,1,1,14242.2,13.069795,100.902191,242,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:03,03:17.7,31,41432,50343,A,7E,D,1,,,28200,29,41,40,11,1,0,0,0,0,0,0,1,1,1,1,14242.2,13.069795,100.902191,233,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:03,03:15.4,30,41397,50341,A,7E,D,5,,,28200,29,41,40,11,1,0,0,0,0,0,0,1,1,1,1,14242.2,13.069813,100.90222,236,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:03,10:02.0,30,41397,50337,A,undefined,D,5,,,28200,29,41,40,13,1,0,0,0,0,0,0,1,1,1,1,14242.2,13.069876,100.902386,258,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:03,03:16.1,30,41397,50332,A,undefined,D,3,,,28200,31,2,37,15,1,0,0,0,0,0,0,1,1,1,1,14242.2,13.069813,100.90255,336,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:03,03:16.1,30,41397,50331,A,undefined,D,2,,,28200,31,2,37,15,1,0,0,0,0,0,0,1,1,1,1,14242.2,13.069776,100.902556,7,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:03,03:16.0,30,41397,50330,A,undefined,D,1,,,28200,31,2,37,15,1,0,0,0,0,0,0,1,1,1,1,14242.2,13.069741,100.902541,38,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:02,03:17.0,30,41397,50309,A,undefined,D,0,,,28200,31,2,38,2,1,0,0,0,0,0,0,1,1,1,1,14242.2,13.06932,100.90189,66,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:02,02:36.7,31,41397,50306,A,7E,D,0,,,28200,31,2,39,4,1,0,0,0,0,0,0,1,1,1,1,14242.2,13.06931,100.901866,55,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:02,02:34.8,32,31,40440,A,7E,D,0,,,28200,31,2,38,0,1,0,0,0,0,0,0,1,1,1,1,14242.2,13.069256,100.901775,61,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:02,02:31.4,31,41395,50301,A,7E,D,2,,,28200,31,2,37,9,1,0,0,0,0,0,0,1,1,1,1,14242.2,13.069256,100.901775,60,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:02,02:32.1,32,31,40437,A,undefined,D,1,,,28200,31,2,39,0,1,0,0,0,0,0,0,1,1,1,1,14241.9,13.069095,100.901496,52,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:02,02:32.0,31,41384,50289,A,undefined,D,0,,,28200,31,2,39,2,1,0,0,0,0,0,0,1,1,1,1,14241.9,13.069095,100.901496,43,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:02,03:16.0,32,31,40436,A,undefined,D,0,,,28300,31,2,39,0,1,0,0,0,0,0,0,1,1,1,1,14241.9,13.06906,100.90145,38,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:02,02:13.2,31,41383,50284,A,7E,D,2,,,28100,31,2,37,9,1,0,0,0,0,0,0,1,1,1,1,14241.9,13.06906,100.90145,45,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:02,02:09.4,30,41342,50281,A,7E,D,2,,,28200,31,2,37,15,1,0,0,0,0,0,0,1,1,1,1,14241.9,13.069015,100.901393,61,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:02,02:07.7,30,41342,50279,A,7E,D,2,,,28200,31,2,39,17,1,0,0,0,0,0,0,1,1,1,1,14241.9,13.068986,100.90131,82,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:02,02:06.7,30,41342,50279,A,7E,D,2,,,28200,31,2,39,17,1,0,0,0,0,0,0,1,1,1,1,14241.9,13.068983,100.901263,99,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:02,02:04.6,30,41342,50277,A,7E,D,2,,,28200,31,2,39,20,1,0,0,0,0,0,0,1,1,1,1,14241.9,13.06903,100.901171,132,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:01,01:54.9,30,41342,50268,A,7E,D,0,,,28200,31,2,40,28,1,0,0,0,0,0,0,1,1,1,1,14241.9,13.069603,100.900803,149,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:01,01:27.7,32,31,40432,A,7E,D,0,,,28200,31,2,39,0,1,0,0,0,0,0,0,1,1,1,1,14241.9,13.071128,100.899805,147,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:01,01:25.5,31,41342,50241,A,7E,D,0,,,28100,31,2,39,9,1,0,0,0,0,0,0,1,1,1,1,14241.9,13.071128,100.899805,149,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:01,01:24.6,30,41309,50240,A,7E,D,0,,,28100,31,2,39,9,1,0,0,0,0,0,0,1,1,1,1,14241.9,13.071128,100.899805,149,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:01,01:19.5,30,41309,50236,A,7E,D,0,,,28200,31,2,38,7,1,0,0,0,0,0,0,1,1,1,1,14241.9,13.071255,100.899746,188,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:00,00:59.4,30,41309,50218,A,7E,D,0,,,28200,31,2,39,9,1,0,0,0,0,0,0,1,1,1,1,14241.8,13.071483,100.900148,249,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:00,00:52.6,30,41309,50211,A,7E,D,0,,,28100,31,2,39,9,1,0,0,0,0,0,0,1,1,1,1,14241.8,13.071515,100.900343,268,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:00,00:48.6,32,31,40430,A,7E,D,0,,,28200,31,2,39,0,1,0,0,0,0,0,0,1,1,1,1,14241.8,13.07146,100.900446,314,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:00,00:47.4,31,41309,50207,A,7E,D,0,,,28100,31,2,38,6,1,0,0,0,0,0,0,1,1,1,1,14241.8,13.07146,100.900446,322,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:00,00:46.4,32,31,40429,A,7E,D,0,,,28200,31,2,38,0,1,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,328,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 14:00,00:22.5,50,31,40407,A,7E,D,0,,,25300,31,2,36,0,1,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:00,00:22.4,34,0,40407,A,7E,D,0,,,25300,31,2,35,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:00,00:52.0,31,41308,50184,A,undefined,D,0,,,25300,31,2,35,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 14:00,00:22.4,30,34,50184,A,7E,D,0,,,25300,31,2,35,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 13:58,58:50.0,50,33,40323,A,7E,D,0,,,25300,31,2,36,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:56,56:49.6,50,33,40214,A,7E,D,0,,,25400,31,2,38,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 13:54,54:49.7,50,33,40105,A,7E,D,1,,,25400,31,2,37,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 13:52,54:50.0,50,33,39996,A,undefined,D,0,,,25300,31,2,37,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:50,50:49.6,50,33,39887,A,7E,D,0,,,25400,31,2,37,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:48,48:49.7,50,33,39778,A,7E,D,1,,,25400,31,2,39,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:46,48:50.0,50,33,39669,A,undefined,D,0,,,25400,31,2,35,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 13:44,44:49.5,50,33,39560,A,7E,D,1,,,25300,31,2,36,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 13:42,44:50.1,50,33,39451,A,undefined,D,0,,,25400,31,2,38,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:40,40:49.4,50,33,39342,A,7E,D,0,,,25400,31,2,37,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:38,38:49.4,50,33,39233,A,7E,D,0,,,25400,31,2,36,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:36,36:49.8,50,33,39124,A,7E,D,0,,,25400,31,2,38,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 13:34,34:49.8,50,33,39016,A,7E,D,0,,,25400,31,51,32,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 13:32,32:49.5,50,33,38907,A,7E,D,1,,,25300,31,2,34,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:30,32:50.1,50,33,38798,A,undefined,D,0,,,25400,31,49,31,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:28,28:49.3,50,33,38689,A,7E,D,0,,,25400,31,2,34,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:26,26:49.8,50,33,38580,A,7E,D,0,,,25400,31,2,35,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 13:24,24:49.3,50,33,38471,A,7E,D,0,,,25400,31,2,33,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 13:22,22:49.3,50,33,38362,A,7E,D,0,,,25400,31,2,36,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:20,20:49.3,50,33,38253,A,7E,D,0,,,25400,31,2,34,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:18,18:49.1,50,33,38144,A,7E,D,0,,,25400,31,2,37,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:16,16:49.2,50,33,38035,A,7E,D,0,,,25400,31,2,36,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 13:14,14:49.6,50,33,37926,A,7E,D,0,,,25400,31,2,36,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 13:12,12:49.1,50,33,37817,A,7E,D,1,,,25500,31,2,36,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:10,10:49.3,50,33,37708,A,7E,D,0,,,25600,31,2,37,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:08,08:49.2,50,33,37599,A,7E,D,0,,,25700,31,2,35,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:06,06:49.4,50,33,37490,A,7E,D,0,,,25700,31,2,35,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 13:04,04:47.3,50,33,37380,A,7E,D,0,,,25800,31,52,29,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 13:02,02:47.7,50,33,37271,A,7E,D,0,,,25800,31,2,35,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 13:00,00:47.7,50,33,37162,A,7E,D,0,,,25800,31,2,34,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 12:58,58:47.3,50,33,37053,A,7E,D,0,,,25900,31,2,35,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 12:56,56:47.1,50,33,36944,A,7E,D,1,,,26000,31,2,33,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 12:54,56:47.4,50,33,36835,A,undefined,D,0,,,26100,31,2,35,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 12:52,52:47.1,50,33,36726,A,7E,D,0,,,26200,31,2,37,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 12:50,50:47.5,50,33,36617,A,7E,D,0,,,26200,31,2,37,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 12:48,48:47.2,50,33,36508,A,7E,D,0,,,26300,31,2,38,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 12:46,46:48.0,50,33,36399,A,7E,D,0,,,26400,31,2,38,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 12:44,44:47.4,50,33,36290,A,7E,D,0,,,26500,31,2,37,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2146,0,0
8966052503402407997F,21/12/2025 12:42,42:59.8,50,33,36192,A,7E,D,0,,,26500,31,2,37,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 12:42,42:47.0,50,33,36181,A,7E,D,0,,,26500,31,2,38,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 12:40,40:47.4,50,33,36072,A,7E,D,0,,,26600,31,49,34,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2145,0,0
8966052503402407997F,21/12/2025 12:38,38:47.5,50,33,35963,A,7E,D,0,,,26700,31,2,35,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2139,0,0
8966052503402407997F,21/12/2025 12:36,36:47.3,50,33,35854,A,7E,D,0,,,27400,31,51,31,0,0,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2134,0,0
8966052503402407997F,21/12/2025 12:36,36:47.2,33,50,50184,A,7E,D,0,,,27400,31,51,31,0,1,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2134,0,0
8966052503402407997F,21/12/2025 12:36,36:47.2,32,31,35854,A,7E,D,0,,,27400,31,51,31,0,1,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2134,0,0
8966052503402407997F,21/12/2025 12:36,36:38.6,31,41308,50176,A,7E,D,0,,,28300,31,50,31,4,1,0,0,0,0,0,0,1,1,1,1,14241.8,13.071405,100.900475,340,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2133,0,0
8966052503402407997F,21/12/2025 12:36,36:31.4,32,31,35846,A,7E,D,0,,,28300,31,50,30,0,1,0,0,0,0,0,0,1,1,1,1,14241.8,13.071251,100.900546,338,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2133,0,0
8966052503402407997F,21/12/2025 12:36,36:30.4,31,41302,50169,A,7E,D,0,,,28300,31,49,31,9,1,0,0,0,0,0,0,1,1,1,1,14241.8,13.071251,100.900546,338,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2133,0,0
8966052503402407997F,21/12/2025 12:36,36:29.3,30,41236,50168,A,7E,D,0,,,28300,31,49,31,9,1,0,0,0,0,0,0,1,1,1,1,14241.6,13.071251,100.900546,338,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2133,0,0
8966052503402407997F,21/12/2025 12:36,36:24.6,30,41236,50164,A,7E,D,0,,,28300,31,50,30,11,1,0,0,0,0,0,0,1,1,1,1,14241.6,13.07113,100.900595,317,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2133,0,0
8966052503402407997F,21/12/2025 12:36,36:49.6,30,41236,50159,A,undefined,D,0,,,28300,30,49,30,7,1,0,0,0,0,0,0,1,1,1,1,14241.6,13.071071,100.90071,272,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2133,0,0
8966052503402407997F,21/12/2025 12:36,36:13.5,30,41236,50154,A,7E,D,0,,,28300,30,53,28,15,1,0,0,0,0,0,0,1,1,1,1,14241.6,13.071083,100.900885,257,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2132,0,0
8966052503402407997F,21/12/2025 12:36,36:07.7,30,41236,50148,A,7E,D,0,,,28300,30,55,27,17,1,0,0,0,0,0,0,1,1,1,1,14241.6,13.071163,100.901123,240,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2132,0,0
8966052503402407997F,21/12/2025 12:36,36:05.0,30,41236,50146,A,7E,D,0,,,28300,30,3,26,15,1,0,0,0,0,0,0,1,1,1,1,14241.6,13.071236,100.901225,223,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2132,0,0
8966052503402407997F,21/12/2025 12:36,36:02.5,30,41236,50144,A,7E,D,0,,,28300,30,56,28,17,1,0,0,0,0,0,0,1,1,1,1,14241.6,13.071301,100.901273,204,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2132,0,0
8966052503402407997F,21/12/2025 12:35,35:49.4,30,41236,50132,A,7E,D,0,,,28300,30,49,31,19,1,0,0,0,0,0,0,1,1,1,1,14241.6,13.071861,100.901358,184,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2131,0,0
8966052503402407997F,21/12/2025 12:35,35:45.4,30,41236,50128,A,7E,D,0,,,28300,30,49,31,19,1,0,0,0,0,0,0,1,1,1,1,14241.6,13.072048,100.901353,165,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2131,0,0
8966052503402407997F,21/12/2025 12:35,35:33.7,30,41236,50117,A,7E,D,0,,,28300,31,49,31,17,1,0,0,0,0,0,0,1,1,1,1,14241.6,13.072536,100.901105,147,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2130,0,0
8966052503402407997F,21/12/2025 12:35,35:17.4,32,31,35845,A,7E,D,1,,,28300,31,50,30,0,1,0,0,0,0,0,0,1,1,1,1,14241.5,13.073116,100.900726,151,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2130,0,0
8966052503402407997F,21/12/2025 12:35,35:17.6,31,41236,50101,A,undefined,D,0,,,28300,31,50,30,11,1,0,0,0,0,0,0,1,1,1,1,14241.5,13.073116,100.900726,149,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,2130,0,0
